# Blank lines and comment lines in this file are ignored.  The first non-blank,
# non-comment line must be a list of field names.  Otherwise the order of
# entries in this file doesn't matter.  make_awards_list.pl will sort the awards
# for output.
#
# Note: The URL field may contain just a bare date (i.e. the date of a git
# commit) as YYYY-MM-DD, if there's no web URL that refers to the award.

Awardee,URL,Description,Gold star,Plush hippo,Gold watch,Platinum watch,Silver star,Elfyns star,Stinkbomb

MWe,https://cygwin.com/ml/cygwin-talk/2006-q3/msg00348.html,For wisely redirecting what could have been an HTML email flame war into the <a href='https://cygwin.com/ml/cygwin-talk/'>hippo zone</a>.
MWe,https://cygwin.com/ml/cygwin/2006-07/msg00741.html,For explaining things.

PAH,https://cygwin.com/ml/cygwin-apps/2007-04/msg00055.html,For taking over <code>cron</code>.,2
PAH,https://cygwin.com/ml/cygwin/2004-05/msg00502.html,For high quality contributions that touched many parts of the Cygwin DLL.,5
PAH,https://cygwin.com/ml/cygwin/2003-06/msg00344.html,For providing data to help track down a bug.

PB,https://cygwin.com/ml/cygwin/2007-03/msg00863.html,For not being afraid to climb on that ol' soapbox re: <a href='https://cygwin.com/acronyms/#3PP'>3PPs</a>.

PC,http://cygwin.com/ml/cygwin/2017-03/msg00413.html,For shocking and audacious disservice to the community.

PF,https://cygwin.com/ml/cygwin-apps/2015-01/msg00089.html,For adopting the <code>rpm</code> package.
PF,https://cygwin.com/ml/cygwin/2013-06/msg00250.html,For offering a simple solution to a long-standing problem.

PR,https://cygwin.com/ml/cygwin/2003-12/msg00411.html,For actually testing a snapshot unbidden and reporting that it fixed a problem.

RH,https://cygwin.com/ml/cygwin/2009-07/msg00579.html,For tireless support of the setup command line.

RLC,https://cygwin.com/ml/cygwin-apps/2003-11/msg00314.html,For taking over <code>splint</code>.

RRS,https://cygwin.com/ml/cygwin/2003-04/msg00915.html,For suggesting &quot;<code>cygcheck</code> as an attachment&quot;.
RRS,https://cygwin.com/ml/cygwin/2003-04/msg00170.html,For conspicuous service to the Cygwin community.

RRSMC,https://cygwin.com/ml/cygwin/2004-10/msg00512.html,For an attempt to apply a creative solution to a problem.
RRSMC,https://cygwin.com/ml/cygwin-apps/2004-01/msg00041.html,For adopting the <code>ssmtp</code> package.

RU,https://cygwin.com/ml/cygwin-apps/2007-07/msg00090.html,For being mentally prepared to take over maintainership of <code>perl</code>.
RU,https://cygwin.com/ml/cygwin-apps/2006-08/msg00005.html,For adopting the <code>clisp</code> package.
RU,https://cygwin.com/ml/cygwin-apps/2004-10/msg00093.html,For adopting the <code>mhash</code> package.
RU,https://cygwin.com/ml/cygwin-apps/2004-10/msg00050.html,For adopting the <code>postgresql</code> package.

SB,https://cygwin.com/ml/cygwin/2014-05/msg00320.html,For tracking down and fixing a screen corruption bug in <code>screen</code>.
SB,https://cygwin.com/ml/cygwin-apps/2013-11/msg00026.html,For patching setup to allow it to run as non-admin.
SB,https://cygwin.com/ml/cygwin/2009-09/msg00395.html,For explaining why we need <code>C:\cygwin</code>.

SS,https://cygwin.com/ml/cygwin-apps/2007-07/msg00121.html,For efforts in adopting a tough package (<code>emacs</code>).

TK,https://cygwin.com/ml/cygwin-apps/2015-02/msg00044.html,For adopting the <code>cmake</code> package.
TK,https://cygwin.com/ml/cygwin-apps/2014-08/msg00011.html,For adopting the <code>p7zip</code> package.

TW,https://cygwin.com/ml/cygwin/2018-02/msg00053.html,For maintaining the workhorse <code>mintty</code> package.,,1
TW,https://cygwin.com/ml/cygwin/2015-07/msg00110.html,For adopting the <code>mintty</code> package.

TY,https://cygwin.com/pipermail/cygwin-apps/2023-January/042535.html,"For adopting the <code>libsndfile</code>, <code>mpg123</code>, <code>opus</code>, <code>opus-tools</code>, <code>opusfile</code>, and <code>SDL2</code> packages.",6
TY,https://cygwin.com/pipermail/cygwin/2021-November/249855.html,For overhauling the Cygwin pipe code to make XEmacs unusable.
TY,https://cygwin.com/ml/cygwin/2019-12/msg00132.html,"For adding support for pseudo-consoles in the Cygwin DLL, so console applications can work in PTYs like mintty, ssh, GNU screen, or tmux.",,1
TY,http://cygwin.com/ml/cygwin/2019-03/msg00273.html,For fixing a long-standing bug in screen.
TY,https://cygwin.com/ml/cygwin-apps/2018-07/msg00030.html,"For adopting the <code>inetutils</code>, <code>rsh</code> and <code>tcp_wrappers</code> packages.",3

VQ,https://cygwin.com/ml/cygwin-apps/2006-11/msg00029.html,For picking up the problematic <code>ImageMagick</code> package and making it functional.

VZ,https://cygwin.com/ml/cygwin-apps/2015-04/msg00029.html,For adopting the <code>xclip</code> package.
VZ,https://cygwin.com/ml/cygwin-apps/2013-08/msg00239.html,For adopting the <code>bsflite</code> package.
VZ,https://cygwin.com/ml/cygwin-apps/2012-04/msg00037.html,For adopting the <code>tcm</code> package.
VZ,https://cygwin.com/ml/cygwin-apps/2008-03/msg00122.html,For being the go-to guy (GTG) for GTG.
VZ,https://cygwin.com/ml/cygwin-apps/2007-12/msg00100.html,For adopting the <code>rcs</code> package.
VZ,https://cygwin.com/ml/cygwin-apps/2007-12/msg00092.html,For adopting the <code>squid</code> package.
VZ,https://cygwin.com/ml/cygwin-apps/2007-12/msg00081.html,For adopting the <code>enscript</code> package.
VZ,https://cygwin.com/ml/cygwin-apps/2007-07/msg00068.html,For adopting the <code>db</code> package.
VZ,https://cygwin.com/ml/cygwin-apps/2007-04/msg00030.html,For cleaning up the <code>mingw-runtime</code> package.
VZ,https://cygwin.com/ml/cygwin-apps/2005-09/msg00035.html,For packaging <code>texi2html</code> for Cygwin.
VZ,https://cygwin.com/ml/cygwin-apps/2003-11/msg00286.html,For packaging <code>man</code> for Cygwin.

WY,https://cygwin.com/ml/cygwin-apps/2012-03/msg00222.html,For redesigning the Cygwin logo in setup.
WY,https://cygwin.com/ml/cygwin/2007-09/msg00525.html,For clearly explaining why security is hard.

YS,https://cygwin.com/pipermail/cygwin-apps/2020-March/039883.html,"For maintaining <em>a lot</em> of packages for many years. Like, more than everyone else put together. Really.",,,,,,,1
YS,https://cygwin.com/ml/cygwin-apps/2015-07/msg00253.html,For helping with the Great Perl Update of 2015.
YS,https://cygwin.com/ml/cygwin-apps/2015-03/msg00001.html,For helping to clean obsolete packages from the distro.
YS,https://cygwin.com/ml/cygwin-apps/2013-01/msg00010.html,For adopting the <code>grace</code> package.
YS,https://cygwin.com/ml/cygwin-apps/2012-07/msg00062.html,For adopting the <code>dejagnu</code> package.
YS,https://cygwin.com/ml/cygwin-apps/2012-03/msg00239.html,For everything.
YS,https://cygwin.com/ml/cygwin-apps/2012-03/msg00234.html,For adopting the <code>fribidi</code> package.
YS,https://cygwin.com/ml/cygwin-apps/2012-03/msg00187.html,For adopting the <code>fvwm</code> package.
YS,https://cygwin.com/ml/cygwin-apps/2012-03/msg00057.html,For adopting the <code>robodoc</code> package.
YS,https://cygwin.com/ml/cygwin-apps/2011-11/msg00031.html,For adopting the <code>a2ps</code> package.
YS,https://cygwin.com/ml/cygwin/2011-03/msg00377.html,For creating a repository of Linux-to-Cygwin cross-compilers for Fedora.
YS,https://cygwin.com/ml/cygwin-apps/2010-06/msg00175.html,For adopting the <code>e2fsprogs</code> and <code>e2fsimage</code> packages.
YS,https://cygwin.com/ml/cygwin-apps/2010-06/msg00170.html,For adopting the <code>cppunit</code> package.
YS,https://cygwin.com/ml/cygwin-apps/2010-06/msg00078.html,For adopting the <code>boost</code> package.
YS,https://cygwin.com/ml/cygwin-apps/2010-02/msg00004.html,For adopting the <code>docbook</code> package.
YS,https://cygwin.com/ml/cygwin/2009-12/msg01053.html,For cleaning up some ugly old scripts.
YS,https://cygwin.com/ml/cygwin-apps/2009-12/msg00039.html,For adopting the <code>openbox</code> package.
YS,https://cygwin.com/ml/cygwin/2009-07/msg00451.html,For taking over maintainership of Cygwin/X after years of neglect.,5
YS,https://cygwin.com/ml/cygwin-apps/2007-07/msg00155.html,For adopting the <code>libexif</code> package.
YS,https://cygwin.com/ml/cygwin-apps/2005-09/msg00051.html,For adopting the <code>libpcre</code> package.

YST,https://cygwin.com/ml/cygwin/2006-01/msg01193.html,For pointing out that package maintainers should use snapshots.,2
YST,https://cygwin.com/ml/cygwin-apps/2005-01/msg00083.html,For adopting the <code>fortune</code> package.,2
YST,https://cygwin.com/ml/cygwin/2004-07/msg00671.html,For a clever use of utilities.

anonymous,https://cygwin.com/ml/cygwin/2004-04/msg00321.html,For contributing a brand new 64-bit Windows system.,10

our_wives,https://cygwin.com/ml/cygwin-talk/2006-q1/msg00228.html,For their invaluable efforts in bringing <a href='https://people.redhat.com/eblake/Evelyn_Joyce_Blake.jpg'>future cygwin users</a> into the world.
our_wives,https://cygwin.com/ml/cygwin-patches/2005-q3/msg00029.html

